type,properties/segment_id,properties/road_name,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1,geometry/coordinates/2/0,geometry/coordinates/2/1,geometry/coordinates/3/0,geometry/coordinates/3/1,geometry/coordinates/4/0,geometry/coordinates/4/1,geometry/coordinates/5/0,geometry/coordinates/5/1,geometry/coordinates/6/0,geometry/coordinates/6/1,geometry/coordinates/7/0,geometry/coordinates/7/1,geometry/coordinates/8/0,geometry/coordinates/8/1,geometry/coordinates/9/0,geometry/coordinates/9/1,geometry/coordinates/10/0,geometry/coordinates/10/1,geometry/coordinates/11/0,geometry/coordinates/11/1,geometry/coordinates/12/0,geometry/coordinates/12/1,geometry/coordinates/13/0,geometry/coordinates/13/1,geometry/coordinates/14/0,geometry/coordinates/14/1,geometry/coordinates/15/0,geometry/coordinates/15/1,geometry/coordinates/16/0,geometry/coordinates/16/1,geometry/coordinates/17/0,geometry/coordinates/17/1,geometry/coordinates/18/0,geometry/coordinates/18/1,geometry/coordinates/19/0,geometry/coordinates/19/1,geometry/coordinates/20/0,geometry/coordinates/20/1,geometry/coordinates/21/0
Feature,85_4,mbagathi way-secondary,LineString,36.80541099,-1.31035097,36.80539173,-1.310310309,36.80537246,-1.310269647,36.8053532,-1.310228985,36.80533394,-1.310188323,36.80531487,-1.310147574,36.80529584,-1.310106803,36.80527681,-1.310066031,36.80525766,-1.310025321,36.80523754,-1.309985078,36.80521742,-1.309944835,36.8051973,-1.309904592,36.80517717,-1.309864349,36.80515705,-1.309824107,36.80513693,-1.309783864,36.80511681,-1.309743621,36.80509669,-1.309703378,36.80507657,-1.309663135,36.80505645,-1.309622893,36.80503632,-1.30958265,36.8050162,-1.309542407,36.80499608
Feature,41_2,mbagathi way-secondary,LineString,36.80453628,-1.308575099,36.80451642,-1.308534724,36.80449657,-1.30849435,36.80447671,-1.308453976,36.80445685,-1.308413601,36.804437,-1.308373227,36.80441714,-1.308332853,36.80439728,-1.308292478,36.80437743,-1.308252104,36.80435757,-1.30821173,36.80433772,-1.308171356,36.80431786,-1.308130981,36.804298,-1.308090607,36.80427815,-1.308050233,36.80425829,-1.308009858,36.80423843,-1.307969484,36.80421858,-1.30792911,36.80419872,-1.307888736,36.80417887,-1.307848361,36.804159,-1.307807994,36.80413888,-1.307767751,36.80411875
Feature,41_3,mbagathi way-secondary,LineString,36.80409863,-1.307687265,36.80407851,-1.307647022,36.80405839,-1.30760678,36.80403827,-1.307566537,36.80401815,-1.307526294,36.80399803,-1.307486051,36.8039779,-1.307445808,36.80395778,-1.307405566,36.80393766,-1.307365323,36.80391754,-1.30732508,36.80389742,-1.307284837,36.8038775,-1.307244498,36.80385888,-1.307203538,36.80384026,-1.307162578,36.80382164,-1.307121618,36.80380303,-1.307080658,36.80378441,-1.307039698,36.80376579,-1.306998739,36.80374717,-1.306957779,36.80372855,-1.306916822,36.80370984,-1.306875902,36.80369113
Feature,41_4,mbagathi way-secondary,LineString,36.80367243,-1.306794062,36.80365372,-1.306753143,36.80363502,-1.306712223,36.80361631,-1.306671303,36.8035976,-1.306630383,36.8035789,-1.306589463,36.80356054,-1.306548386,36.80354251,-1.306507165,36.80352448,-1.306465945,36.80350644,-1.306424724,36.80348841,-1.306383504,36.80347037,-1.306342283,36.80345234,-1.306301063,36.80343431,-1.306259842,36.80341956,-1.30621738,36.80340585,-1.306174528,36.80339214,-1.306131675,36.80337842,-1.306088823,36.80336471,-1.306045971,36.803351,-1.306003119,36.80333988,-1.305959527,36.80332897
Feature,41_5,mbagathi way-secondary,LineString,36.80331806,-1.305872228,36.80330714,-1.305828579,36.8032968,-1.305784799,36.80328753,-1.305740771,36.80327826,-1.305696743,36.80326899,-1.305652716,36.80325968,-1.305608699,36.80324886,-1.305565025,36.80323805,-1.305521351,36.80322723,-1.305477677,36.80321642,-1.305434003,36.80320561,-1.30539033,36.80319479,-1.305346656,36.80318398,-1.305302982,36.80317316,-1.305259308,36.80316235,-1.305215635,36.80315153,-1.305171961,36.80314072,-1.305128287,36.8031299,-1.305084613,36.80311909,-1.305040939,36.80310828,-1.304997266,36.80309746
Feature,148_1,mbagathi way-secondary,LineString,36.80307564,-1.300219418,36.80308928,-1.300176543,36.80310292,-1.300133668,36.80311657,-1.300090793,36.80312817,-1.300047339,36.80313908,-1.30000369,36.80314999,-1.29996004,36.8031609,-1.299916391,36.80317037,-1.299872527,36.80317262,-1.299827591,36.80317487,-1.299782654,36.80317711,-1.299737717,36.80317936,-1.299692781,36.80318,-1.299647804,36.80318,-1.299602811,36.80318,-1.299557818,36.80318,-1.299512825,36.80318,-1.299467833,36.80317528,-1.299423253,36.80316746,-1.299378945,36.80315964,-1.299334637,36.80315182
Feature,9_3,moi avenue-secondary,LineString,36.82742,-1.28898,36.82740911,-1.288938274,36.82738848,-1.288898399,36.82736786,-1.288858524,36.82734723,-1.288818649,36.82732661,-1.288778774,36.82730598,-1.288738899,36.82728536,-1.288699024,36.82726473,-1.288659149,36.82724355,-1.288619569,36.8272222,-1.288580076,36.82720086,-1.288540583,36.82717951,-1.28850109,36.82715816,-1.288461597,36.82713681,-1.288422104,36.82711547,-1.288382611,36.82709412,-1.288343118,36.82707277,-1.288303626,36.82705193,-1.288263867,36.82703186,-1.288223713,36.82701178,-1.28818356,36.8269917
Feature,9_4,moi avenue-secondary,LineString,36.8269917,-1.288143406,36.82697163,-1.288103252,36.82695155,-1.288063099,36.82693147,-1.288022945,36.8269114,-1.287982791,36.82689132,-1.287942637,36.82687124,-1.287902484,36.82685116,-1.28786233,36.82683109,-1.287822176,36.82681101,-1.287782022,36.82679093,-1.287741869,36.82677038,-1.287701962,36.82674925,-1.28766235,36.82672813,-1.287622738,36.826707,-1.287583127,36.82668731,-1.2875428,36.82666832,-1.287502118,36.82664934,-1.287461437,36.82663035,-1.287420755,36.82661005,-1.287380717,36.82658972,-1.287340691,36.82656939
Feature,152_3,moi avenue-secondary,LineString,36.82654905,-1.287260639,36.82652872,-1.287220614,36.82650839,-1.287180588,36.82648806,-1.287140562,36.82646773,-1.287100536,36.8264474,-1.28706051,36.82642707,-1.287020484,36.82640674,-1.286980458,36.82638641,-1.286940433,36.82636608,-1.286900407,36.82634575,-1.286860381,36.82632542,-1.286820355,36.82630477,-1.286780496,36.82628314,-1.28674116,36.8262615,-1.286701823,36.82623987,-1.286662487,36.82621823,-1.286623151,36.82619677,-1.286583725,36.82617621,-1.286543816,36.82615565,-1.286503907,36.82613509,-1.286463998,36.82611453
Feature,152_4,moi avenue-secondary,LineString,36.82609397,-1.28638418,36.82607341,-1.286344271,36.82605285,-1.286304362,36.82603229,-1.286264453,36.82601172,-1.286224551,36.82599115,-1.28618465,36.82597057,-1.286144749,36.82595,-1.286104847,36.82592943,-1.286064946,36.82590885,-1.286025045,36.82588828,-1.285985143,36.8258677,-1.285945242,36.82584713,-1.285905341,36.82582655,-1.28586544,36.82580598,-1.285825538,36.82578541,-1.285785637,36.82576483,-1.285745736,36.82574426,-1.285705835,36.82572368,-1.285665933,36.82570311,-1.285626032,36.82568225,-1.285586279,36.82566134
Feature,152_5,moi avenue-secondary,LineString,36.82564043,-1.285506825,36.82561953,-1.285467098,36.82559893,-1.285427228,36.82558282,-1.285385327,36.8255667,-1.285343426,36.82555059,-1.285301525,36.82553123,-1.285261023,36.82551176,-1.285220574,36.82549228,-1.285180125,36.82547281,-1.285139677,36.82545333,-1.285099228,36.82543386,-1.285058779,36.82541321,-1.285018969,36.82538968,-1.284980735,36.82536615,-1.284942502,36.82534263,-1.284904268,36.82531682,-1.284867547,36.82529073,-1.284831016,36.82526463,-1.284794484,36.82523822,-1.284758221,36.82520648,-1.284726477,36.82517473
Feature,153_7,moi avenue-secondary,LineString,36.82514299,-1.284662989,36.82511037,-1.284632158,36.82507715,-1.284601959,36.82504394,-1.284571761,36.82501113,-1.28454113,36.82497933,-1.284509453,36.82494445,-1.284481179,36.82490958,-1.284452905,36.82487471,-1.284424631,36.82483984,-1.284396358,36.82480497,-1.284368084,36.8247701,-1.28433981,36.82473523,-1.284311536,36.82470036,-1.284283262,36.82466549,-1.284254988,36.82463061,-1.284226715,36.82459546,-1.284198798,36.8245599,-1.284171398,36.82452434,-1.284143998,36.82448878,-1.284116598,36.82445321,-1.284089198,36.82441765
Feature,153_8,moi avenue-secondary,LineString,36.82438209,-1.284034398,36.82434653,-1.284006997,36.82431097,-1.283979597,36.82427541,-1.283952197,36.82423984,-1.283924797,36.82420428,-1.283897397,36.82416872,-1.283869997,36.82413316,-1.283842597,36.8240976,-1.283815197,36.82406203,-1.283787797,36.82402647,-1.283760397,36.82399106,-1.283732802,36.8239561,-1.283704639,36.82392114,-1.283676476,36.82388618,-1.283648313,36.82385122,-1.28362015,36.82381626,-1.283591988,36.8237813,-1.283563825,36.82374634,-1.283535662,36.82371138,-1.283507499,36.82367642,-1.283479336,36.82364146
Feature,153_9,moi avenue-secondary,LineString,36.8236042,-1.283426135,36.82356685,-1.283401233,36.8235295,-1.283376331,36.82349421,-1.283348654,36.82345962,-1.283320031,36.82342504,-1.283291409,36.82339045,-1.283262786,36.82335586,-1.283234164,36.82332128,-1.283205541,36.82328669,-1.283176919,36.82325211,-1.283148296,36.82321734,-1.283119895,36.82318226,-1.283091887,36.82314717,-1.283063878,36.82311209,-1.28303587,36.823077,-1.283007861,36.82304192,-1.282979852,36.82300684,-1.282951844,36.82297175,-1.282923835,36.82293667,-1.282895827,36.82290158,-1.282867818,36.8228665
Feature,153_10,moi avenue-secondary,LineString,36.82283141,-1.282811801,36.82279633,-1.282783792,36.82276124,-1.282755783,36.82272616,-1.282727775,36.82269108,-1.282699766,36.82265599,-1.282671758,36.82262091,-1.282643749,36.82258582,-1.28261574,36.82255074,-1.282587732,36.82251565,-1.282559723,36.82248057,-1.282531714,36.82244548,-1.282503706,36.8224104,-1.282475697,36.82237532,-1.282447689,36.82234023,-1.28241968,36.82230515,-1.282391671,36.82227006,-1.282363663,36.82223498,-1.282335654,36.82219989,-1.282307646,36.82216481,-1.282279637,36.82212972,-1.282251628,36.82209464
Feature,151_3,moi avenue-secondary,LineString,36.82205955,-1.282195611,36.82202442,-1.282167666,36.82198922,-1.2821398,36.82195402,-1.282111935,36.82191882,-1.28208407,36.82188363,-1.282056204,36.82184843,-1.282028339,36.82181323,-1.282000474,36.82178226,-1.281968314,36.82175383,-1.281933569,36.8217254,-1.281898823,36.82169205,-1.281869948,36.82165288,-1.281848013,36.82161371,-1.281826078,36.82157454,-1.281804143,36.82153537,-1.281782208,36.8214962,-1.281760273,36.82145748,-1.281737712,36.82142427,-1.281707514,36.82139105,-1.281677315,36.82135783,-1.281647117,36.82132381
Feature,151_4,moi avenue-secondary,LineString,36.82128953,-1.281588837,36.82125526,-1.281559839,36.82122099,-1.28153084,36.82118513,-1.281503845,36.82114921,-1.281476909,36.82111519,-1.281447671,36.82108182,-1.281417639,36.82104845,-1.281387607,36.82101455,-1.281358184,36.82098046,-1.281328968,36.82094332,-1.281303992,36.82090482,-1.281280895,36.82086652,-1.281257512,36.82082999,-1.281231418,36.82079351,-1.281205243,36.82075731,-1.281178695,36.82072111,-1.281152147,36.82068491,-1.281125598,36.82064867,-1.281099093,36.82061162,-1.281073742,36.82057457,-1.281048392,36.82053752
Feature,9_5,moi avenue-tertiary,LineString,36.82777,-1.28933,36.82777962,-1.289349875,36.82779916,-1.28939022,36.82781869,-1.289430566,36.82783823,-1.289470911,36.82785777,-1.289511256,36.8278773,-1.289551602,36.82789684,-1.289591947,36.82791637,-1.289632292,36.82793591,-1.289672638,36.82795544,-1.289712983,36.82797498,-1.289753328,36.82799452,-1.289793674,36.82801405,-1.289834019,36.82803359,-1.289874364,36.82805312,-1.28991471,36.82807266,-1.289955055,36.82809219,-1.289995401,36.82811173,-1.290035746,36.82813127,-1.290076091,36.8281508,-1.290116437,36.82817034
Feature,129_1,moi drive-tertiary,LineString,36.89647163,-1.281439036,36.89646027,-1.281395519,36.89644892,-1.281352002,36.89643756,-1.281308484,36.8964262,-1.281264967,36.89641485,-1.28122145,36.89640349,-1.281177932,36.89639213,-1.281134415,36.89638077,-1.281090898,36.89636942,-1.28104738,36.89635806,-1.281003863,36.8963467,-1.280960346,36.89633535,-1.280916828,36.89632399,-1.280873311,36.89631263,-1.280829794,36.89630127,-1.280786276,36.89628992,-1.280742759,36.89627856,-1.280699242,36.8962672,-1.280655724,36.89625585,-1.280612207,36.89624449,-1.28056869,36.89623313
Feature,129_2,moi drive-tertiary,LineString,36.89622178,-1.280481655,36.89621042,-1.280438137,36.89619906,-1.28039462,36.89618771,-1.280351102,36.89617635,-1.280307585,36.89616499,-1.280264067,36.89615364,-1.28022055,36.89614228,-1.280177032,36.89613093,-1.280133513,36.89611958,-1.280089995,36.89610822,-1.280046477,36.89609687,-1.280002959,36.89608552,-1.27995944,36.89607416,-1.279915922,36.89606281,-1.279872404,36.89605146,-1.279828885,36.8960401,-1.279785367,36.89602875,-1.279741849,36.8960174,-1.27969833,36.89600604,-1.279654812,36.89599469,-1.279611294,36.89598334
Feature,129_3,moi drive-tertiary,LineString,36.89597198,-1.279524257,36.89596063,-1.279480739,36.89594928,-1.27943722,36.89593792,-1.279393702,36.89592657,-1.279350184,36.89591522,-1.279306665,36.89590386,-1.279263147,36.89589251,-1.279219629,36.89588116,-1.27917611,36.89587074,-1.279132361,36.89586059,-1.279088547,36.89585043,-1.279044734,36.89584028,-1.27900092,36.89583012,-1.278957107,36.89581997,-1.278913293,36.89580981,-1.27886948,36.89579966,-1.278825666,36.8957895,-1.278781853,36.89577935,-1.27873804,36.89576919,-1.278694226,36.89575904,-1.278650413,36.89574888
Feature,109_1,mombasa road-trunk,LineString,36.90816454,-1.360570015,36.90814817,-1.360528106,36.9081318,-1.360486198,36.90811543,-1.360444289,36.90809906,-1.360402381,36.90808268,-1.360360472,36.90806631,-1.360318564,36.90804994,-1.360276656,36.90803357,-1.360234747,36.90801717,-1.36019285,36.90800063,-1.360151009,36.90798409,-1.360109168,36.90796755,-1.360067327,36.90795101,-1.360025486,36.90793446,-1.359983644,36.90791792,-1.359941803,36.90790138,-1.359899962,36.90788484,-1.359858121,36.9078683,-1.35981628,36.90785175,-1.359774439,36.90783865,-1.359731415,36.90782596
Feature,109_2,mombasa road-trunk,LineString,36.90781326,-1.359645087,36.90780057,-1.359601923,36.90778787,-1.359558759,36.90777517,-1.359515594,36.90776248,-1.35947243,36.90774978,-1.359429266,36.90773709,-1.359386102,36.90772439,-1.359342938,36.9077117,-1.359299774,36.907699,-1.35925661,36.90768631,-1.359213446,36.90767361,-1.359170281,36.90766092,-1.359127117,36.90764822,-1.359083953,36.90763553,-1.359040789,36.90762283,-1.358997625,36.90761014,-1.358954461,36.90759747,-1.358911288,36.90758493,-1.35886808,36.90757238,-1.358824871,36.90755984,-1.358781663,36.90754729
Feature,143_1,mombasa road-trunk,LineString,36.90499289,-1.350173368,36.90497322,-1.350132903,36.90495355,-1.350092439,36.90493388,-1.350051974,36.90491421,-1.350011509,36.90489454,-1.349971045,36.90487487,-1.34993058,36.90485466,-1.349890392,36.90483281,-1.349851062,36.90481096,-1.349811732,36.90478911,-1.349772401,36.90476726,-1.349733071,36.90474541,-1.34969374,36.90472356,-1.34965441,36.90470122,-1.349615364,36.90467807,-1.349576783,36.90465492,-1.349538203,36.90463177,-1.349499622,36.90460862,-1.349461041,36.90458534,-1.349422544,36.90456149,-1.349384391,36.90453765
Feature,143_2,mombasa road-trunk,LineString,36.9045138,-1.349308084,36.90448996,-1.34926993,36.90446611,-1.349231777,36.90444226,-1.349193624,36.90441842,-1.34915547,36.90439457,-1.349117317,36.90437073,-1.349079163,36.90434688,-1.34904101,36.90432304,-1.349002856,36.90429919,-1.348964703,36.90427449,-1.348927105,36.90424926,-1.348889855,36.90422402,-1.348852605,36.90419879,-1.348815355,36.90417355,-1.348778105,36.90414832,-1.348740855,36.90412309,-1.348703605,36.90409785,-1.348666355,36.90407232,-1.348629314,36.90404606,-1.348592779,36.9040198,-1.348556245,36.90399354
Feature,143_3,mombasa road-trunk,LineString,36.90396728,-1.348483176,36.90394102,-1.348446641,36.90391476,-1.348410107,36.90388851,-1.348373572,36.90386225,-1.348337038,36.90383531,-1.348301009,36.90380778,-1.348265422,36.90378025,-1.348229835,36.90375272,-1.348194248,36.90372519,-1.348158661,36.90369766,-1.348123074,36.90367013,-1.348087487,36.9036426,-1.3480519,36.90361507,-1.348016313,36.90358754,-1.347980726,36.90356001,-1.347945139,36.90353248,-1.347909552,36.90350495,-1.347873965,36.90347742,-1.347838378,36.90344989,-1.347802791,36.90342175,-1.347767694,36.90339326
Feature,91_1,mombasa road-trunk,LineString,36.89337064,-1.336730642,36.89333883,-1.336698828,36.89330701,-1.336667014,36.8932752,-1.336635199,36.89324338,-1.336603385,36.89321157,-1.33657157,36.89318014,-1.336539384,36.89314953,-1.336506414,36.89311891,-1.336473444,36.8930883,-1.336440473,36.89305768,-1.336407503,36.89302707,-1.336374533,36.89299645,-1.336341563,36.89296584,-1.336308593,36.89293522,-1.336275623,36.89290327,-1.336243956,36.89287105,-1.336212558,36.89283882,-1.336181159,36.8928066,-1.336149761,36.89277437,-1.336118362,36.89274215,-1.336086963,36.89270992
Feature,91_2,mombasa road-trunk,LineString,36.8926777,-1.336024166,36.89264547,-1.335992768,36.89261325,-1.335961369,36.89258102,-1.33592997,36.8925488,-1.335898572,36.89251687,-1.335866871,36.89248506,-1.335835057,36.89245324,-1.335803242,36.89242143,-1.335771428,36.89238961,-1.335739613,36.8923578,-1.335707799,36.89232598,-1.335675985,36.89229417,-1.33564417,36.89226236,-1.335612356,36.89222951,-1.335581612,36.89219658,-1.335550953,36.89216365,-1.335520294,36.89213072,-1.335489636,36.89209779,-1.335458977,36.89206486,-1.335428318,36.89203193,-1.33539766,36.891999
Feature,1_3,mombasa road-trunk,LineString,36.88979229,-1.333314241,36.88975756,-1.333285639,36.88972283,-1.333257037,36.88968821,-1.333228313,36.88965544,-1.333197477,36.88962268,-1.33316664,36.88958992,-1.333135804,36.88955715,-1.333104968,36.88952439,-1.333074132,36.88949117,-1.33304379,36.88945788,-1.333013525,36.88942459,-1.33298326,36.88939129,-1.332952995,36.889358,-1.33292273,36.88932471,-1.332892464,36.88929148,-1.332862134,36.88925842,-1.332831617,36.88922536,-1.332801099,36.8891923,-1.332770582,36.88915911,-1.332740201,36.88912567,-1.332710103,36.88909223
Feature,1_4,mombasa road-trunk,LineString,36.88905867,-1.33265004,36.88902487,-1.33262034,36.88899107,-1.332590639,36.88895728,-1.332560939,36.88892348,-1.332531239,36.88888968,-1.332501539,36.88885589,-1.332471839,36.88882209,-1.332442139,36.88878829,-1.332412439,36.8887545,-1.332382739,36.88872033,-1.332353473,36.88868587,-1.332324535,36.88865142,-1.332295596,36.88861697,-1.332266657,36.88858252,-1.332237718,36.88854807,-1.33220878,36.88851362,-1.332179841,36.88847941,-1.332150622,36.88844573,-1.33212079,36.88841205,-1.332090958,36.88837837,-1.332061127,36.88834469
Feature,1_5,mombasa road-trunk,LineString,36.88831101,-1.332001464,36.88827733,-1.331971632,36.88824365,-1.331941801,36.88820997,-1.331911969,36.88817628,-1.331882138,36.8881426,-1.331852306,36.88811065,-1.331820645,36.88807883,-1.331788831,36.88804702,-1.331757016,36.8880152,-1.331725202,36.88798339,-1.331693388,36.88795157,-1.331661573,36.88791804,-1.331631587,36.88788441,-1.331601695,36.88785316,-1.331569736,36.88782435,-1.331535588,36.88779126,-1.331505107,36.88775816,-1.331474625,36.88772507,-1.331444144,36.88769198,-1.331413663,36.88765888,-1.331383182,36.88762579
Feature,1_6,mombasa road-trunk,LineString,36.8875927,-1.331322219,36.8875596,-1.331291738,36.88752651,-1.331261257,36.88749341,-1.331230776,36.88746032,-1.331200294,36.88742633,-1.331170818,36.88739233,-1.331141351,36.88735833,-1.331111884,36.88732433,-1.331082417,36.88729048,-1.331052776,36.88725674,-1.331023008,36.88722301,-1.33099324,36.88718927,-1.330963472,36.88715553,-1.330933704,36.88712094,-1.330904956,36.88708563,-1.330877076,36.88705032,-1.330849197,36.887015,-1.330821318,36.88697969,-1.330793439,36.8869444,-1.330765523,36.88690927,-1.330737417,36.88687414
Feature,60_1,mombasa road-trunk,LineString,36.88683874,-1.330681551,36.88680274,-1.330654556,36.88676675,-1.33062756,36.88673075,-1.330600565,36.88669391,-1.330574739,36.88665705,-1.330548937,36.8866208,-1.330522337,36.88658624,-1.330493534,36.88655059,-1.330466136,36.88651398,-1.330439985,36.88647721,-1.33041405,36.88644036,-1.330388249,36.8864035,-1.330362447,36.88636664,-1.330336646,36.88632978,-1.330310844,36.88629292,-1.330285043,36.88625606,-1.330259241,36.8862192,-1.33023344,36.88618179,-1.330208467,36.88614378,-1.330184393,36.88610577,-1.33016032,36.88606776
Feature,60_2,mombasa road-trunk,LineString,36.88602975,-1.330112174,36.88599174,-1.3300881,36.88595373,-1.330064027,36.88591572,-1.330039954,36.88587746,-1.330016279,36.88583903,-1.329992885,36.88580059,-1.329969492,36.88576216,-1.329946098,36.88572373,-1.329922705,36.8856853,-1.329899311,36.88564654,-1.329876465,36.88560757,-1.329853981,36.8855686,-1.329831498,36.88552962,-1.329809014,36.88549065,-1.32978653,36.88545168,-1.329764047,36.88541271,-1.329741563,36.88537255,-1.329721277,36.88533231,-1.329701156,36.88529207,-1.329681035,36.88525183,-1.329660914,36.88521159
